시군구명,시도명,관광지명,,KTO카테고리대분류명,KTO카테고리중분류명,KTO카테고리소분류명,방문자수
강남구,서울특별시,서울무역전시컨벤션센터(SETEC),https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=c47d67e0-4f36-4982-ae57-47f54a5bbdaa,인문(문화/예술/역사),문화시설,컨벤션센터,406
강남구,서울특별시,도곡시장,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=20259aa9-bde9-488b-9a2f-461303e68362,쇼핑,쇼핑,상설시장,405
강남구,서울특별시,서울 선릉과정릉 [유네스코 세계문화유산],https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=c124cad3-5585-4d29-b377-5cde73ff807d,인문(문화/예술/역사),역사관광지,유적지/사적지,404
강남구,서울특별시,강남 마이스 관광특구,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=2af9e01c-9bc8-4bcd-a1c6-2ecd4b733618,인문(문화/예술/역사),휴양관광지,관광단지,402
강남구,서울특별시,울프강스테이크하우스,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=faa9aba1-c216-4d8a-b954-0cfeacf1ad2a,음식,음식점,서양식,386
강남구,서울특별시,몽중헌 대치점,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=9d3d91b7-8269-4233-8f27-b7d8c5d8b922,음식,음식점,중식,368
강남구,서울특별시,플랫폼엘,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=34b047e9-0b63-4b79-8c83-0e0645d73b77,인문(문화/예술/역사),문화시설,전시관,348
강남구,서울특별시,쾨닉 서울,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=ccd2ccc7-8745-4c2f-bd9c-0ee8508a8933,인문(문화/예술/역사),문화시설,미술관/화랑,341
강남구,서울특별시,대신샹제리제 휘트니스클럽(실내수영장),https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=66f838b5-229b-41cc-89cb-d619a4eede05,레포츠,수상 레포츠,수영,326
강남구,서울특별시,마루공원,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=e4d4343f-038f-4bc2-9deb-4627d76d95bc,자연,자연관광지,자연생태관광지,326
강남구,서울특별시,코엑스 아쿠아리움,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=8e7b1144-74cf-48f8-82b2-d64d54d2f0da,자연,자연관광지,자연생태관광지,322
강남구,서울특별시,역삼청소년수련관(실내수영장),https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=a2c231b4-4a9a-4129-9d29-1b4fea46fada,레포츠,수상 레포츠,수영,319
강남구,서울특별시,마루공원,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=e4d4343f-038f-4bc2-9deb-4627d76d95bc,인문(문화/예술/역사),휴양관광지,테마공원,314
강남구,서울특별시,앤헤이븐,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=76e51e10-2172-47eb-9018-06ad7ea10fd8,음식,음식점,서양식,305
강남구,서울특별시,역삼개나리공원,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=4efc952e-eb10-4954-b8c2-5d73c38d097a,인문(문화/예술/역사),휴양관광지,공원,303
강남구,서울특별시,서울옥션 강남센터,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=f8a25c55-7290-4d9c-b7f8-e13c2fe34759,레포츠,육상 레포츠,스키(보드) 렌탈샵,296
강남구,서울특별시,타우요가 청담 본사,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=7daee385-34a3-470a-aaa5-cfc197d41bcc,레포츠,육상 레포츠,수련시설,293
강남구,서울특별시,10꼬르소꼬모 청담점,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=ae3bfc2e-d1cb-4ba8-8da7-3ffa40197b33,쇼핑,쇼핑,전문매장/상가,293
강남구,서울특별시,미 피아체,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=d7fc3fa6-0538-41b1-97da-638e6203a616,음식,음식점,서양식,288
강남구,서울특별시,만강 수서점,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=7b51e412-c0a1-40f8-bb76-1bedb0910c5c,음식,음식점,한식,285
강남구,서울특별시,조선 팰리스 서울 강남_ 럭셔리 컬렉션 호텔 (Josun Palace_ a Luxury Collection Hotel_ Seoul Gangnam),https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=5f95f6e4-d63b-4631-a70f-7d8b40d926a5,숙박,숙박시설,관광호텔,278
강남구,서울특별시,불국사,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=1c6274bb-f6ae-4080-a7ca-33193742e4af,인문(문화/예술/역사),역사관광지,사찰,264
강남구,서울특별시,홈수끼 학동점,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=85526f67-0d46-4856-99e5-8e2325193f80,음식,음식점,한식,261
강남구,서울특별시,꽁티드툴레아,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=01f866a7-8a39-48d6-b48f-093d9b0e715e,음식,음식점,한식,258
강남구,서울특별시,대치유수지체육공원,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=fd4cf15d-3cbd-4dbc-bfc5-97e22a6020c8,인문(문화/예술/역사),휴양관광지,공원,248
강남구,서울특별시,강남,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=1805e874-d89f-422d-bcbd-fa8ac33c30a8,인문(문화/예술/역사),산업관광지,기타,240
강남구,서울특별시,AHC스파,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=80ec056a-9c6a-44bc-b7e3-04af717c20e1,인문(문화/예술/역사),휴양관광지,온천/욕장/스파,233
강남구,서울특별시,카카오프렌즈 브랜드스토어,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=3e8884ce-a9ac-439b-8a2c-f74f338b39ce,쇼핑,쇼핑,전문매장/상가,232
강남구,서울특별시,학동공원,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=e67d389e-9bb0-4d54-88d3-45e6f7f29aab,인문(문화/예술/역사),휴양관광지,공원,224
강남구,서울특별시,설화수 플래그십 스토어,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=15b1c380-b76f-4791-b8ed-6504114ff1c8,인문(문화/예술/역사),휴양관광지,온천/욕장/스파,222
강남구,서울특별시,포스코미술관,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=b5b45f9c-c386-46d0-be94-fb92aaa83f58,인문(문화/예술/역사),문화시설,미술관/화랑,222
강남구,서울특별시,청담패션거리,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=21f0805d-7340-428d-a980-81c1fac31dca,인문(문화/예술/역사),체험관광지,이색체험,217
강남구,서울특별시,스파 도향,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=8a836d5c-240b-4f74-b8e1-2b9dd50706d8,인문(문화/예술/역사),휴양관광지,온천/욕장/스파,216
강남구,서울특별시,중앙해장,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=ef315022-3cbb-429d-bd3f-cc3c64644c31,음식,음식점,한식,216
강남구,서울특별시,삼호 짱뚱이,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=f8946a54-a742-40e0-861c-4797e0fe8ade,음식,음식점,한식,215
