시군구명,시도명,관광지명,,KTO카테고리대분류명,KTO카테고리중분류명,KTO카테고리소분류명,방문자수
강동구,서울특별시,일방통행 국물즉석떡볶이&화덕피자,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=4025a592-233e-4929-8c63-90cbd63900cb,음식,음식점,한식,29
강동구,서울특별시,청진생등심,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=2c946108-6a6e-4408-830c-75a2d3d1f7ae,음식,음식점,한식,28
강동구,서울특별시,주양두리돈까스,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=eb05f43d-41b7-411f-a172-31bf297649e3,음식,음식점,일식,26
강동구,서울특별시,마드레,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=6753ce46-cc72-4ab5-b827-34a723bb26da,음식,음식점,한식,24
강동구,서울특별시,서울특별시교육청 강동도서관,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=64aa1b25-7e71-4ee4-8b2f-bb05ebd1fc72,인문(문화/예술/역사),문화시설,도서관,23
강동구,서울특별시,해안반점,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=b666d6ba-7e4b-41c1-b586-fdf270b9e64d,음식,음식점,중식,22
강동구,서울특별시,[백년가게]청해진,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=e837c225-7b78-4704-a243-f83a72c0a61c,음식,음식점,한식,21
강동구,서울특별시,암사민물장어,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=4fd3cf36-824b-4293-b4ac-9f7ba077b8cc,음식,음식점,한식,20
강동구,서울특별시,초롱이고모부대찌개,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=c72d7e38-5fe9-4f85-8190-1b281026f723,음식,음식점,한식,18
강동구,서울특별시,남원황토추어탕,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=93c6c1df-0df8-4dad-b770-fbf98f50e186,음식,음식점,한식,18
강동구,서울특별시,커피몽타주,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=4bb6d290-08c8-47ce-a449-737065c9475f,음식,음식점,카페/전통찻집,14
강동구,서울특별시,광나루한강공원 암사생태공원,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=39f7645a-d0ea-47ae-a51b-1ba0b83b872c,자연,자연관광지,자연생태관광지,14
강동구,서울특별시,강동해물찜해천탕,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=9fb463ba-c548-4dc9-b851-cadaec9f770f,음식,음식점,한식,14
강동구,서울특별시,청해진,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=55679169-80e7-41ce-91e8-fa7a710cceff,음식,음식점,한식,12
강동구,서울특별시,램니쿠야 둔천2호점,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=a5f7458c-1ef1-49ec-ac1b-2b3ded7cb6dd,음식,음식점,일식,11
강동구,서울특별시,광나루자전거공원,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=b76f5eee-1cb4-4f53-b714-9e12a0f3fa23,인문(문화/예술/역사),휴양관광지,공원,9
강동구,서울특별시,디자인카페허브,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=27c2f70c-f94f-4fc7-b4ec-fbccdddf96e9,음식,음식점,카페/전통찻집,9
강동구,서울특별시,강동예찬시비,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=c96e4ce5-0272-4991-831b-7cd22cbfa604,인문(문화/예술/역사),건축/조형물,기념탑/기념비/전망대,8
강동구,서울특별시,JYP엔터테인먼트,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=47c73925-c13c-481c-afee-e8d19cf22cea,인문(문화/예술/역사),건축/조형물,유명건물,7
강동구,서울특별시,지구를위한노래,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=7627ebb3-5bf8-49c3-97d7-844f02028496,쇼핑,쇼핑,전문매장/상가,6
강동구,서울특별시,도원한우,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=29588674-874e-486b-8100-460fd1b4b343,음식,음식점,한식,5
강동구,서울특별시,함흥본가면옥,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=bb4e6da5-d70c-4d52-bb2c-613567250c14,음식,음식점,한식,3
강동구,서울특별시,아키노유키 길동,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=3a816cac-b96b-430f-b079-1b31254cfca2,음식,음식점,일식,1
