시군구명,시도명,관광지명,,KTO카테고리대분류명,KTO카테고리중분류명,KTO카테고리소분류명,방문자수
동대문구,서울특별시,어머니대성집,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=710655b0-79ed-437f-8c1c-b9ac8e559599,음식,음식점,한식,118
동대문구,서울특별시,호텔 더 디자이너스 청량리 Hotel the designers,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=db84d39c-a6da-495d-bd75-81262a752c0f,숙박,숙박시설,관광호텔,112
동대문구,서울특별시,언차일드,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=d1d40feb-c92f-4b14-a246-16e060b5406c,음식,음식점,카페/전통찻집,107
동대문구,서울특별시,서울시립대학교박물관,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=47a615e3-e6ac-443f-8d1f-a1e7250b71f5,인문(문화/예술/역사),문화시설,박물관,107
동대문구,서울특별시,목꾸안,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=11a4cc91-e074-40a8-b5c7-6a56286b57d9,음식,음식점,이색음식점,102
동대문구,서울특별시,천호낙지,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=5bed5c08-c4a3-4ec6-aa90-b41208aaadde,음식,음식점,한식,102
동대문구,서울특별시,용두동 쭈꾸미골목,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=b436d023-2a91-45e5-a7d9-0a49d82298d3,인문(문화/예술/역사),체험관광지,이색거리,99
동대문구,서울특별시,일미간장게장본점,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=b9159ce1-bd50-4abc-adef-5bc81f1f7873,음식,음식점,한식,92
동대문구,서울특별시,금성전파사 새로고침센터,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=f77840c6-565c-4f57-acc8-8eae52fe68fc,인문(문화/예술/역사),체험관광지,이색체험,83
동대문구,서울특별시,현대시장,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=c4db1f8a-7a8b-44fa-950a-b48ab5e362df,쇼핑,쇼핑,상설시장,82
동대문구,서울특별시,영화장,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=174bae5f-a1ff-4bd4-82c2-0be4b92f3892,음식,음식점,중식,80
동대문구,서울특별시,경희대학교 중앙박물관,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=3c45c315-e9da-4067-bdc0-3d1cc42bae30,인문(문화/예술/역사),문화시설,박물관,79
