시군구명,시도명,관광지명,,KTO카테고리대분류명,KTO카테고리중분류명,KTO카테고리소분류명,방문자수
강서구,서울특별시,방화대교,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=09b8a8dd-c2b9-4bd2-9eaf-02b0138e6a07,인문(문화/예술/역사),건축/조형물,다리/대교,112
강서구,서울특별시,구암공원,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=1a252868-2857-4bec-86f0-a747995e66a5,인문(문화/예술/역사),휴양관광지,공원,109
강서구,서울특별시,[서울둘레길 7코스] 봉산·앵봉산코스,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=3e9015fc-26d8-473b-9881-eb26640e05cc,레포츠,육상 레포츠,트래킹,101
강서구,서울특별시,서울물재생체험관,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=603fd307-4400-4680-8e0e-cabb1527f9e6,인문(문화/예술/역사),체험관광지,이색체험,100
강서구,서울특별시,브라운씨카페,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=04387efb-b1d4-434e-a1ed-75ab843c739e,음식,음식점,카페/전통찻집,98
강서구,서울특별시,봉래헌(메이필드호텔),https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=39a02414-32b0-4ad6-a51d-7fda17909817,음식,음식점,한식,84
강서구,서울특별시,고양이정원,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=a98b986a-7000-4073-ba72-9ecd1f579092,음식,음식점,카페/전통찻집,78
강서구,서울특별시,서울강서문화원,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=f412ab0b-60d1-4918-8a4f-516efd2ae53b,인문(문화/예술/역사),문화시설,문화원,72
강서구,서울특별시,개화산장,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=bb2f8cad-2929-4c2f-b61d-470287e835ad,음식,음식점,한식,66
강서구,서울특별시,국제청소년센터 유스호스텔,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=a26ec66d-4cda-4dde-993f-5b2f0d239d9b,숙박,숙박시설,유스호스텔,66
강서구,서울특별시,호국충혼위령비,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=cc30c752-6497-4b54-b49e-cf9746048135,인문(문화/예술/역사),역사관광지,유적지/사적지,63
강서구,서울특별시,돈카츠인정,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=307a7a28-b81d-4361-85a7-3dde0c010690,음식,음식점,일식,60
강서구,서울특별시,서울퓨처랩4.0,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=c713187b-052a-4134-b609-e5aee7c29bc0,인문(문화/예술/역사),체험관광지,이색체험,59
강서구,서울특별시,능라도 마곡점,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=b0b18b90-7b19-4039-b5e3-89835a96a19b,음식,음식점,한식,54
강서구,서울특별시,롯데백화점 김포공항점,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=2f0f4760-774e-411e-badf-374c9db81f3f,쇼핑,쇼핑,백화점,54
강서구,서울특별시,나이아가라호텔,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=869e25c9-0c89-4508-97a0-3cd18159886c,숙박,숙박시설,관광호텔,51
강서구,서울특별시,공항칼국수,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=8f5b00cf-ef79-4e42-9bbc-8f9342b666ab,음식,음식점,한식,50
강서구,서울특별시,롯데시티호텔 김포공항,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=59ab5589-757e-4992-a979-50d0bf3bf177,숙박,숙박시설,관광호텔,49
강서구,서울특별시,빵쌤 마곡점,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=7b2c1c98-0284-458e-bc41-2f9a10632331,음식,음식점,카페/전통찻집,49
강서구,서울특별시,서울 양천고성지,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=6c2aaa31-0cd2-4433-8e2b-76e89f1822cc,인문(문화/예술/역사),역사관광지,성,47
강서구,서울특별시,드어반관광호텔,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=f8876d3d-f0ed-4c3d-a9bf-8fb2896b504e,숙박,숙박시설,관광호텔,45
강서구,서울특별시,궁산 땅굴 역사전시관,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=1bdc1ccf-129f-481e-ae3f-3369a5a89cdb,인문(문화/예술/역사),문화시설,전시관,44
강서구,서울특별시,르뺑블랑,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=665360cc-a867-4cfb-a165-e5d518b0a3c3,음식,음식점,카페/전통찻집,41
강서구,서울특별시,제일한우촌,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=402d8321-e062-438e-91aa-731a0456c412,음식,음식점,한식,41
강서구,서울특별시,긴꼬리초밥,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=ba883224-98a1-4dc8-bafe-3a0fec51315b,음식,음식점,일식,38
강서구,서울특별시,강서역사문화거리,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=4ec8ff51-6bcb-4628-892d-4672146767b1,인문(문화/예술/역사),체험관광지,이색거리,38
강서구,서울특별시,도일처,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=16ffba36-f3fa-4908-abe2-4175823b9f44,음식,음식점,중식,37
강서구,서울특별시,하오아,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=15e7a26e-68f0-46d6-8aaf-a538935869d9,음식,음식점,중식,35
강서구,서울특별시,낙원(메이필드호텔),https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=1c6fdf61-9e8c-435a-9aa4-ba66cf50d881,음식,음식점,한식,31
강서구,서울특별시,스토리 (Stori),https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=53939046-dcaf-4b38-939d-6559052a9a36,쇼핑,쇼핑,전문매장/상가,31
강서구,서울특별시,강서한강공원,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=ec04aa83-c374-404c-9057-b008a39e435c,인문(문화/예술/역사),휴양관광지,공원,30
