시군구명,시도명,관광지명,Unnamed: 3,KTO카테고리대분류명,KTO카테고리중분류명,KTO카테고리소분류명,방문자수,맛집정보,숙박정보
도봉구,서울특별시,서울창포원,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=e4bf5bd7-2c14-47ff-a3a9-0d3e643e2fd2,자연,자연관광지,수목원,564,"[('범1974', '카페,디저트'), ('소도둑 도봉점', '소고기구이'), ('금별맥주 도봉점', '맥주,호프'), ('창원', '소고기구이'), ('도봉한우골', '소고기구이'), ('산과 산 사이 커피로드', '카페'), ('범1974', '카페,디저트'), ('창포원 북카페 비상', '북카페')]","[('도봉 더데이 호텔', '호텔'), ('인디언소울II', '캠핑,야영장'), ('도봉산모텔', '모텔'), ('도봉야영장', '캠핑,야영장'), ('서울YMCA다락원캠프장', '캠핑,야영장'), ('카누호텔', '모텔')]"
도봉구,서울특별시,평화문화진지,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=61ecf913-4f07-4c1a-a8b8-372404a049d0,인문(문화/예술/역사),문화시설,전시관,329,"[('산과 산 사이 커피로드', '카페')]","[('인디언소울II', '캠핑,야영장'), ('도봉 더데이 호텔', '호텔'), ('도봉산모텔', '모텔'), ('서울YMCA다락원캠프장', '캠핑,야영장'), ('카누호텔', '모텔'), ('호텔스타', '모텔')]"
도봉구,서울특별시,도봉산,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=84407562-5212-4cef-9d17-2713122d500f,자연,자연관광지,산,296,"[('삼각산숯불생고기', '육류,고기요리'), ('포레스트 바베큐', '스테이크,립'), ('가야밀냉면해물칼국수 본점', '냉면'), ('만포면옥 본점', '냉면'), ('북한산플레이', '카페,디저트'), ('카페 산아래', '카페'), ('스타벅스 더북한산점', '카페'), ('나크타', '베이커리')]","[('무수아취', '캠핑,야영장'), ('한미장펜션', '펜션'), ('서울YMCA다락원캠프장', '캠핑,야영장'), ('드라이빙무인텔', '모텔'), ('Hotel Bay204', '호텔'), ('무수골야영장', '캠핑,야영장')]"
도봉구,서울특별시,다락원체육공원,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=4ce915e1-1488-4b92-9b39-16981c02d524,인문(문화/예술/역사),휴양관광지,공원,266,"[('산과 산 사이 커피로드', '카페')]","[('인디언소울II', '캠핑,야영장'), ('서울YMCA다락원캠프장', '캠핑,야영장'), ('도봉 더데이 호텔', '호텔'), ('도봉야영장', '캠핑,야영장'), ('카누호텔', '모텔'), ('도봉산모텔', '모텔')]"
도봉구,서울특별시,신창시장,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=503f2515-9938-4006-9569-2781059d5f0b,쇼핑,쇼핑,상설시장,263,"[('섭생정식 창동본점', '한식'), ('하와이조개 수유점', '조개요리'), ('가츠가츠 창동본점', '일식당'), ('산도토리임자탕', '한식'), ('창동할머니 토스트', '토스트'), ('장춘칼국수', '칼국수,만두'), ('요리왕', '중식당'), ('소양강닭갈비전문점', '닭갈비')]","[('초안산캠핑장', '캠핑,야영장'), ('러쉬호텔', '모텔'), ('호텔 다니엘 캄파넬라', '호텔'), ('제이베이호텔', '호텔'), ('호텔클래시', '호텔'), ('수유역모텔', '모텔')]"
도봉구,서울특별시,도봉서원,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=b45b20c9-5d28-4777-a676-da2ab5b17f97,인문(문화/예술/역사),역사관광지,유적지/사적지,61,"[('서원손칼국수', '칼국수,만두')]","[('단다도예펜션', '펜션'), ('오도이촌펜션', '민박')]"
도봉구,서울특별시,연산군묘,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=92baff75-ebd2-4bb5-b56f-970bba1a8ef9,인문(문화/예술/역사),역사관광지,유적지/사적지,27,"[('삼각산숯불생고기', '육류,고기요리'), ('집밥뚝딱 쌍문점', '밀키트'), ('황금정원', '쌈밥'), ('방학동포차마을', '포장마차'), ('최고집칼국수', '칼국수,만두'), ('대문한정식', '한정식'), ('함스브로트과자점', '베이커리'), ('원주추어탕', '추어탕')]","[('장미모텔', '모텔'), ('영호텔', '모텔'), ('O2 MOTEL', '모텔'), ('모텔영', '모텔'), ('쌍문스테이', '기타숙박업'), ('리치 다이아몬드 호텔', '호텔')]"
